stfips,year,nfd,post,asmrs,pcinc,cases,copop,posttrend,pretrend
31,1995,1972,1,35.45661,33760.854,.017821,844935,24,0
31,1996,1972,1,32.39142,35448.649,.01688715,852369,25,0
32,1964,1973,0,143.2971,21609.096,.0066208,179535.3,0,9
32,1965,1973,0,142.8835,21843.011,.00681325,189985.1,0,8
32,1966,1973,0,158.8462,22246.177,.00687919,200435.3,0,7
32,1967,1973,0,115.8852,22822.709,.00853559,210881.8,0,6
32,1968,1973,0,137.4887,24813.858,.0100528,221331.4,0,5
32,1969,1973,0,118.7475,26011.318,.01211549,231797,0,4
32,1970,1973,0,131.2312,27115.65,.01704333,243986,0,3
32,1971,1973,0,171.7198,27535.726,.01884746,256184,0,2
32,1972,1973,0,111.3682,28388.742,.01719684,269158,0,1
32,1973,1973,1,136.9491,29073.587,.01625807,280025,1,0
32,1974,1973,1,160.8408,27944.18,.01554925,293787,2,0
32,1975,1973,1,185.9709,28020.602,.01641793,305276,3,0
32,1976,1973,1,101.7938,28892.487,.01578929,318660,4,0
32,1977,1973,1,137.0849,29997.031,.01229132,334118,5,0
32,1978,1973,1,99.19694,31993.236,.01025579,355011,6,0
32,1979,1973,1,99.13252,31860.812,.00992187,377936,7,0
32,1980,1973,1,131.5375,31305.685,.01129487,400034,8,0
32,1981,1973,1,102.0118,31096.018,.01261762,417934,9,0
32,1982,1973,1,122.3427,30165.396,.01072377,434339,10,0
32,1983,1973,1,97.61316,30037.87,.01036801,443833,11,0
32,1984,1973,1,109.2245,30693.593,.00997005,455489,12,0
32,1985,1973,1,66.71427,31459.768,.01040683,467986,13,0
32,1986,1973,1,95.75856,32430.763,.01166933,482190,14,0
32,1987,1973,1,116.556,32866.68,.011357,502913,15,0
32,1988,1973,1,86.25291,34323.083,.01226238,528330,16,0
32,1989,1973,1,65.66434,35013.496,.01364704,557850,17,0
32,1990,1973,1,76.89261,34870.258,.0138989,599136,18,0
32,1991,1973,1,93.92089,34842.444,.016227,636311,19,0
32,1992,1973,1,79.8428,36173.946,.01831899,663824,20,0
32,1993,1973,1,76.68543,36527.396,.01920417,693838,21,0
32,1994,1973,1,91.97893,37305.269,.01976265,736579,22,0
32,1995,1973,1,81.87661,37894.378,.02025206,777024,23,0
32,1996,1973,1,61.32864,38742.911,.01725677,818872,24,0
33,1964,1971,0,86.54344,16997.95,.00313061,335930.8,0,7
33,1965,1971,0,65.7383,17704.536,.0032762,342724.8,0,6
33,1966,1971,0,48.38848,18704.068,.00348299,349508.3,0,5
33,1967,1971,0,67.05493,19424.221,.00383582,356291,0,4
33,1968,1971,0,73.9812,20333.257,.00422319,363075,0,3
33,1969,1971,0,62.8425,21303.612,.00522701,369874,0,2
33,1970,1971,0,45.19464,21157.385,.00750964,379512,0,1
33,1971,1971,1,58.1693,21421.732,.01189066,389157,1,0
33,1972,1971,1,43.29911,22414.49,.01553656,398812,2,0
33,1973,1971,1,46.13013,23125.877,.01761381,409054,3,0
33,1974,1971,1,67.96702,22732.468,.01844208,417040,4,0
33,1975,1971,1,57.03236,22497.926,.0204577,423948,5,0
33,1976,1971,1,62.43452,23575.594,.01979337,432986,6,0
33,1977,1971,1,75.46986,24341.118,.01875908,445984,7,0
33,1978,1971,1,70.63362,25628.816,.0164705,457601,8,0
33,1979,1971,1,36.00994,26212.652,.01640231,467165,9,0
33,1980,1971,1,43.85471,26608.374,.01749618,474232,10,0
33,1981,1971,1,49.32176,27166.621,.01751347,480316,11,0
33,1982,1971,1,42.24149,27882.943,.01484463,485911,12,0
33,1983,1971,1,31.68085,29071.592,.01401447,490820,13,0
33,1984,1971,1,45.81746,30977.657,.01177301,499964,14,0
33,1985,1971,1,47.87296,32432.142,.01043086,509945,15,0
33,1986,1971,1,30.26089,34295.657,.00919759,523724,16,0
33,1987,1971,1,66.8734,35682.885,.00789171,538434,17,0
33,1988,1971,1,42.61254,36898.48,.00796962,552400,18,0
33,1989,1971,1,41.29051,37097.718,.00914722,562985,19,0
33,1990,1971,1,43.90615,35246.635,.01191526,567242,20,0
33,1991,1971,1,43.96783,35215.556,.01644945,566944,21,0
33,1992,1971,1,34.93672,35771.532,.01870442,570449,22,0
33,1993,1971,1,57.22672,35706.081,.01936577,576025,23,0
33,1994,1971,1,43.80428,36962.063,.0196874,582458,24,0
33,1995,1971,1,29.92579,37846.505,.01771253,589752,25,0
33,1996,1971,1,47.49636,38464.625,.01542319,598244,26,0
34,1964,1971,0,43.78817,20478.913,.00754146,3349162,0,7
34,1965,1971,0,47.22462,21321.728,.00808118,3412754,0,6
34,1966,1971,0,37.65028,22147.443,.00848844,3476347,0,5
34,1967,1971,0,38.19849,22966.815,.00940459,3539940,0,4
34,1968,1971,0,41.85955,24010.24,.01109791,3603532,0,3
34,1969,1971,0,42.73947,25375.142,.01529127,3667125,0,2
34,1970,1971,0,31.58332,25949.329,.0234941,3713699,0,1
34,1971,1971,1,38.74358,26483.856,.0278548,3760273,1,0
34,1972,1971,1,40.95457,27730.937,.028683,3789721,2,0
34,1973,1971,1,38.70922,28353.212,.03100128,3793378,3,0
34,1974,1971,1,37.94946,28011.373,.0324361,3797590,4,0
34,1975,1971,1,36.28339,27954.671,.03494682,3805492,5,0
34,1976,1971,1,35.04104,28653.979,.03574214,3808182,6,0
34,1977,1971,1,36.18996,29472.824,.0366181,3811178,7,0
34,1978,1971,1,29.83087,30582.15,.0377216,3822810,8,0
34,1979,1971,1,30.30289,30920.435,.03799626,3832972,9,0
34,1980,1971,1,21.22169,31260.595,.03900777,3837391,10,0
34,1981,1971,1,28.68385,31735.575,.03937557,3851989,11,0
34,1982,1971,1,35.45821,32230.799,.0345943,3862040,12,0
34,1983,1971,1,29.12502,33282.898,.03407625,3880486,13,0
34,1984,1971,1,33.33643,35177.589,.03273513,3902189,14,0
34,1985,1971,1,26.08368,36266.714,.03152048,3925551,15,0
34,1986,1971,1,24.54102,37851.547,.03032676,3951513,16,0
34,1987,1971,1,25.25003,39249.047,.02865543,3973517,17,0
34,1988,1971,1,21.06569,41366.728,.02635288,3991544,18,0
34,1989,1971,1,13.54292,42494.172,.02578736,3995045,19,0
34,1990,1971,1,20.8335,42225.796,.02711209,4010511,20,0
34,1991,1971,1,20.37237,41213.296,.03024647,4037116,21,0
34,1992,1971,1,19.51224,42861.067,.03110654,4069042,22,0
34,1993,1971,1,24.21801,42741.231,.03029626,4103246,23,0
34,1994,1971,1,23.43496,42997.279,.02906909,4135042,24,0
34,1995,1971,1,22.78612,44276.432,.02649113,4167712,25,0
34,1996,1971,1,26.47504,45248.386,.02446292,4201334,26,0
35,1964,1973,0,42.18916,14511.548,.01561867,486287.6,0,9
35,1965,1973,0,52.0935,15066.338,.01467624,490055.1,0,8
35,1966,1973,0,38.47856,15439.649,.01538934,493821.3,0,7
35,1967,1973,0,86.77965,15629.443,.0175347,497584.7,0,6
35,1968,1973,0,42.47021,16390.328,.02057771,501351.4,0,5
35,1969,1973,0,69.81827,17099.316,.02365625,505152,0,4
35,1970,1973,0,86.48492,17938.127,.02861097,519323,0,3
35,1971,1973,0,68.80235,18468.406,.02938325,533504,0,2
35,1972,1973,0,51.93187,19685.087,.02990809,545421,0,1
35,1973,1973,1,77.57327,20248.996,.03125994,558705,1,0
35,1974,1973,1,69.61729,20216.904,.03168787,571896,2,0
35,1975,1973,1,90.7211,20663.497,.03202277,589138,3,0
35,1976,1973,1,101.5356,21194.184,.03032312,605682,4,0
35,1977,1973,1,63.65876,21744.226,.02775576,620760,5,0
35,1978,1973,1,71.84117,22829.247,.02643997,634453,6,0
35,1979,1973,1,82.5849,22996.502,.02668408,649201,7,0
35,1980,1973,1,65.23046,22717.377,.02833106,663921,8,0
35,1981,1973,1,73.85164,23055.532,.02876843,676291,9,0
35,1982,1973,1,74.04001,23192.376,.02583471,691976,10,0
35,1983,1973,1,59.24049,23308.984,.02503718,707348,11,0
35,1984,1973,1,61.70641,24082.277,.02553596,718774,12,0
35,1985,1973,1,75.00545,24793.511,.02461313,729878,13,0
35,1986,1973,1,61.69759,24939.207,.02487589,742275,14,0
35,1987,1973,1,76.79858,24901.284,.02682728,750455,15,0
35,1988,1973,1,93.66344,25157.207,.02714343,756819,16,0
35,1989,1973,1,69.99059,25607.686,.02606821,763986,17,0
35,1990,1973,1,68.63221,25775.89,.02590422,772966,18,0
35,1991,1973,1,61.15388,26058.69,.03232063,789537,19,0
35,1992,1973,1,61.93183,26641.07,.0364193,809637,20,0
35,1993,1973,1,81.87783,27250.448,.03840244,830492,21,0
35,1994,1973,1,68.10165,27732.272,.03997999,853406,22,0
35,1995,1973,1,55.08037,28445.468,.03928132,872673,23,0
35,1996,1973,1,56.80801,28571.64,.03734245,889160,24,0
36,1964,,0,45.41225,21705.969,.01263568,9028069,0,0
36,1965,,0,55.8778,22497.793,.01394555,9120330,0,0
36,1966,,0,42.98239,23295.234,.01540569,9212590,0,0
36,1967,,0,43.19259,24311.799,.01901339,9304846,0,0
36,1968,,0,33.46987,25663.727,.02379278,9397107,0,0
36,1969,,0,40.49684,25640.676,.02761857,9489389,0,0
36,1970,,0,41.64072,26044.323,.03114531,9535947,0,0
36,1971,,0,43.75821,26544.541,.03557954,9582519,0,0
36,1972,,0,37.54642,27583.667,.03720236,9572505,0,0
36,1973,,0,40.45458,27826.785,.03682893,9495263,0,0
36,1974,,0,35.24111,27436.027,.03602367,9441247,0,0
36,1975,,0,41.62616,27403.955,.03805763,9429633,0,0
36,1976,,0,46.13584,27527.487,.03965976,9404367,0,0
36,1977,,0,45.93504,28120.923,.03997989,9349900,0,0
36,1978,,0,50.09902,28906.283,.04012592,9290247,0,0
36,1979,,0,43.37894,29004.305,.03911007,9251805,0,0
36,1980,,0,44.06146,29159.934,.03951498,9221361,0,0
36,1981,,0,38.59402,29673.974,.03983732,9218843,0,0
36,1982,,0,26.74274,30318.473,.03823481,9226051,0,0
36,1983,,0,27.86189,31194.774,.03923231,9268831,0,0
36,1984,,0,31.72951,33079.727,.03998235,9293221,0,0
36,1985,,0,24.42587,34167.362,.0400801,9308496,0,0
36,1986,,0,26.34545,35742.798,.03926897,9322377,0,0
36,1987,,0,27.21304,36827.149,.03768434,9332210,0,0
36,1988,,0,24.08726,38865.926,.03624908,9357762,0,0
36,1989,,0,30.1132,40177.576,.03604733,9368468,0,0
36,1990,,0,32.00003,40849.72,.03733294,9379488,0,0
36,1991,,0,29.43527,39224.459,.04028677,9425679,0,0
36,1992,,0,27.36169,40177.241,.04249959,9481706,0,0
36,1993,,0,23.16052,39981.612,.04617701,9540088,0,0
36,1994,,0,28.18543,40225.584,.04792948,9579843,0,0
36,1995,,0,23.67574,41296.345,.0470029,9608626,0,0
36,1996,,0,22.84657,42172.673,.04384294,9637978,0,0
37,1964,,1,38.06608,13290.95,.01117603,2418993,0,0
37,1965,,1,38.47362,13972.916,.01090437,2446473,0,0
37,1966,,1,41.30272,14958.317,.01063904,2473954,0,0
37,1967,,1,43.10812,15545.381,.01037074,2501430,0,0
37,1968,,1,38.29805,16315.169,.01036677,2528913,0,0
37,1969,,1,50.05785,17386.978,.01132124,2556405,0,0
37,1970,,1,44.53199,17869.52,.01362982,2606417,0,0
37,1971,,1,54.58437,18276.237,.01623855,2656436,0,0
37,1972,,1,55.27262,19689.996,.0172455,2707450,0,0
37,1973,,1,52.65319,20641.508,.01680235,2756469,0,0
37,1974,,1,55.30616,20393.288,.01796742,2798542,0,0
37,1975,,1,60.49608,20194.225,.02243864,2838459,0,0
37,1976,,1,54.04057,20948.337,.02394719,2871610,0,0
37,1977,,1,56.00277,21288.994,.02469623,2912897,0,0
37,1978,,1,54.11819,22212.502,.02488297,2950478,0,0
37,1979,,1,52.45283,22168.145,.02489359,2985119,0,0
37,1980,,1,48.82411,21990.633,.02593142,3033942,0,0
37,1981,,1,59.01591,22396.594,.02566133,3066676,0,0
37,1982,,1,50.31203,22392.717,.02184948,3100844,0,0
37,1983,,1,51.59526,23179.709,.0223767,3128745,0,0
37,1984,,1,49.91222,24816.634,.02081666,3173140,0,0
37,1985,,1,48.59719,25601.111,.01990722,3218690,0,0
37,1986,,1,46.49467,26804.1,.02062544,3255963,0,0
37,1987,,1,45.06059,27562.859,.02046773,3298912,0,0
37,1988,,1,38.637,28769.476,.0217518,3339693,0,0
37,1989,,1,44.03832,29670.667,.02328839,3382565,0,0
37,1990,,1,48.54086,29556.695,.02629096,3432492,0,0
37,1991,,1,43.53336,29278.633,.03164643,3492395,0,0
37,1992,,1,36.80677,30621.919,.0350756,3547167,0,0
37,1993,,1,34.66289,31217.791,.0362719,3621635,0,0
37,1994,,1,37.68394,31899.774,.03534722,3695086,0,0
37,1995,,1,44.01266,32665.762,.03249254,3773228,0,0
37,1996,,1,41.19907,33359.32,.02861512,3850316,0,0
38,1964,1971,0,13.98165,14343.635,.005968,306747.2,0,7
38,1965,1971,0,28.09622,16439.472,.00665909,306160.2,0,6
38,1966,1971,0,26.60824,16198.673,.00666146,305563.7,0,5
38,1967,1971,0,30.89579,16301.935,.00737804,304958.9,0,4
38,1968,1971,0,40.32817,16529.082,.00818647,304364,0,3
38,1969,1971,0,39.8649,17763.152,.00888547,303867,0,2
38,1970,1971,0,47.08611,17948.682,.0100688,307054,0,1
38,1971,1971,1,48.74372,19580.96,.0121384,310262,1,0
38,1972,1971,1,23.10614,22483.216,.01378328,311948,2,0
38,1973,1971,1,42.93535,29489.188,.01400891,312450,3,0
38,1974,1971,1,61.79135,26507.914,.01416652,313915,4,0
38,1975,1971,1,55.4517,25515.231,.01437218,316607,5,0
38,1976,1971,1,35.01163,23406.804,.01452339,320070,6,0
38,1977,1971,1,24.66582,22713.319,.01506497,322116,7,0
38,1978,1971,1,31.09244,26652.419,.01493215,322972,8,0
38,1979,1971,1,33.25519,24921.475,.0145522,323966,9,0
38,1980,1971,1,39.50945,21393.854,.01485098,325231,10,0
38,1981,1971,1,21.18068,25393.305,.01466939,328121,11,0
38,1982,1971,1,26.7468,25566.218,.0114836,332924,12,0
38,1983,1971,1,26.85275,25535.147,.01214193,337014,13,0
38,1984,1971,1,30.98082,26255.889,.01240781,339054,14,0
38,1985,1971,1,30.45004,26386.333,.01344561,337669,15,0
38,1986,1971,1,41.64537,26598.222,.01473347,334567,16,0
38,1987,1971,1,44.21879,26778.11,.01540899,330570,17,0
38,1988,1971,1,46.88394,24099.821,.01608346,328272,18,0
38,1989,1971,1,17.07073,26274.422,.01708194,323963,19,0
38,1990,1971,1,20.46579,27467.034,.01742257,319949,20,0
38,1991,1971,1,46.88311,26898.604,.01860655,318799,21,0
38,1992,1971,1,32.34649,28649.932,.02031491,319839,22,0
38,1993,1971,1,52.066,28195.352,.01987347,321249,23,0
38,1994,1971,1,10.07192,29793.04,.01761143,322972,24,0
38,1995,1971,1,38.59789,29022.935,.0157886,324253,25,0
38,1996,1971,1,38.8073,31495.826,.01468561,325500,26,0
39,1964,1974,0,53.74824,17979.595,.00778062,5176987,0,10
39,1965,1974,0,63.74129,18918.743,.00871224,5235707,0,9
39,1966,1974,0,58.49371,19796.321,.00853739,5294424,0,8
39,1967,1974,0,60.86824,20012.652,.00912705,5353135,0,7
39,1968,1974,0,59.42962,21044.371,.01054784,5411853,0,6
39,1969,1974,0,63.60245,21901.065,.01146579,5470621,0,5
39,1970,1974,0,68.12854,21827.623,.01418809,5499330,0,4
39,1971,1974,0,68.18431,22114.551,.01931511,5528059,0,3
39,1972,1974,0,73.45947,23263.747,.02349731,5531640,0,2
39,1973,1974,0,70.51246,24215.675,.02543411,5543874,0,1
39,1974,1974,1,67.86595,24122.538,.02764684,5546619,1,0
39,1975,1974,1,67.51173,23808.786,.03198491,5553426,2,0
39,1976,1974,1,64.81723,24727.771,.0341498,5546231,3,0
39,1977,1974,1,59.07242,25696.468,.03291098,5558834,4,0
39,1978,1974,1,55.89197,26545.861,.03069746,5574082,5,0
39,1979,1974,1,64.83982,26760.96,.02988851,5577980,6,0
39,1980,1974,1,51.9884,26276.83,.03348961,5583756,7,0
39,1981,1974,1,52.81025,26122.496,.03714962,5579488,8,0
39,1982,1974,1,59.43426,25840.387,.03535082,5566775,9,0
39,1983,1974,1,45.69132,26319.563,.03905473,5558612,10,0
39,1984,1974,1,47.0765,27911.875,.04058274,5559513,11,0
39,1985,1974,1,45.66558,28672.837,.04044839,5559269,12,0
39,1986,1974,1,49.30313,29510.495,.04095146,5558259,13,0
39,1987,1974,1,42.08746,29818.529,.04062969,5575746,14,0
39,1988,1974,1,41.61286,30736.922,.04022898,5595541,15,0
39,1989,1974,1,42.37516,31608.314,.03957338,5611695,16,0
39,1990,1974,1,38.18648,31784.304,.04047914,5629383,17,0
39,1991,1974,1,38.11377,31099.815,.04349255,5667417,18,0
39,1992,1974,1,37.31802,32106.521,.0461782,5704683,19,0
39,1993,1974,1,33.27542,32434.901,.04472946,5737019,20,0
39,1994,1974,1,29.21314,33361.464,.04279168,5759942,21,0
39,1995,1974,1,28.22948,33949.353,.03833586,5781447,22,0
39,1996,1974,1,28.27514,34519.087,.03503368,5797764,23,0
40,1964,,1,35.16498,14569.671,.01511364,1231321,0,0
40,1965,,1,36.43027,15403.264,.01504233,1244062,0,0
40,1966,,1,40.33589,15945.665,.01573019,1256792,0,0
40,1967,,1,43.7315,16704.23,.01747377,1269522,0,0
40,1968,,1,43.91222,17511.923,.01807367,1282252,0,0
40,1969,,1,47.06995,18415.925,.01866122,1295021,0,0
40,1970,,1,49.69866,19130.835,.02077589,1318435,0,0
40,1971,,1,60.40593,19580.96,.02313627,1341865,0,0
40,1972,,1,58.24596,20544.162,.02284737,1361065,0,0
40,1973,,1,84.29429,21611.243,.02020897,1380237,0,0
40,1974,,1,75.68723,21569.177,.02046108,1399405,0,0
40,1975,,1,71.34362,21954.966,.02086449,1419549,0,0
40,1976,,1,68.31727,22434.425,.01937142,1443609,0,0
40,1977,,1,78.51893,23092.679,.0195961,1466465,0,0
40,1978,,1,64.60329,24146.691,.01913676,1491662,0,0
40,1979,,1,53.67728,25095.401,.01899344,1520073,0,0
40,1980,,1,60.41559,25404.207,.01972318,1556198,0,0
40,1981,,1,77.5488,26616.699,.01886626,1585644,0,0
40,1982,,1,51.73091,27069.576,.01411378,1641870,0,0
40,1983,,1,56.80482,25879.151,.01539297,1684660,0,0
40,1984,,1,50.84451,26691.453,.01624132,1682109,0,0
40,1985,,1,53.46184,26996.61,.01709131,1675267,0,0
40,1986,,1,51.84383,26802.102,.0184864,1666473,0,0
40,1987,,1,56.74568,26157.656,.02077327,1645099,0,0
40,1988,,1,46.3031,26682.677,.02196713,1624275,0,0
40,1989,,1,46.39525,27416.633,.02234686,1616670,0,0
40,1990,,1,41.24343,27550.484,.02499269,1615926,0,0
40,1991,,1,42.43188,27143.51,.02669141,1628770,0,0
40,1992,,1,48.93288,27811.436,.02892102,1648896,0,0
40,1993,,1,52.26389,27941.917,.02884571,1663653,0,0
40,1994,,1,44.34532,28342.076,.02790045,1677174,0,0
40,1995,,1,51.19782,28639.952,.02588233,1689090,0,0
40,1996,,1,58.28971,29249.142,.02164995,1703861,0,0
41,1964,1973,0,59.84849,17760.016,.00789186,960831.3,0,9
41,1965,1973,0,72.8382,18518.245,.00846784,978879.8,0,8
41,1966,1973,0,66.07183,19061.981,.00888449,996915.3,0,7
41,1967,1973,0,64.32919,19574.331,.00978705,1014946,0,6
41,1968,1973,0,73.49909,20269.661,.01069718,1032982,0,5
41,1969,1973,0,83.21689,20877.651,.01464413,1051047,0,4
41,1970,1973,0,60.26754,21284.044,.02200834,1073078,0,3
41,1971,1973,0,84.21599,21897.097,.02401371,1095121,0,2
41,1972,1973,0,84.21942,23327.564,.0234018,1116588,0,1
41,1973,1973,1,88.24606,24234.146,.02261681,1137819,1,0
41,1974,1973,1,75.75548,24529.9,.02655391,1158599,2,0
41,1975,1973,1,70.79038,24665.886,.03052643,1180297,3,0
41,1976,1973,1,81.10616,25799.222,.03352839,1204243,4,0
41,1977,1973,1,71.21211,26386.213,.03480836,1238230,5,0
41,1978,1973,1,63.98328,27553.319,.03481033,1273731,6,0
41,1979,1973,1,60.2944,27692.494,.03092756,1308469,7,0
41,1980,1973,1,52.7533,26931.96,.02867296,1341005,8,0
41,1981,1973,1,66.17743,26304.188,.02463311,1354363,9,0
41,1982,1973,1,55.18724,25458.836,.02075414,1353288,10,0
41,1983,1973,1,57.21429,26028.146,.02042569,1347845,11,0
41,1984,1973,1,54.79504,26994.455,.01999593,1355334,12,0
41,1985,1973,1,63.25202,27315.988,.02095869,1358764,13,0
41,1986,1973,1,56.49135,28193.276,.02226432,1364534,14,0
41,1987,1973,1,48.13771,28517.701,.02196424,1373957,15,0
41,1988,1973,1,63.69347,29528.481,.02242832,1394357,16,0
41,1989,1973,1,59.67118,30619.828,.02256185,1419461,17,0
41,1990,1973,1,54.15262,30750.544,.02303761,1453916,18,0
41,1991,1973,1,63.85075,30496.59,.02640767,1487469,19,0
41,1992,1973,1,58.72083,31154.195,.02735767,1518072,20,0
41,1993,1973,1,49.28242,31845.119,.02758263,1551529,21,0
41,1994,1973,1,63.41149,32774.643,.02631128,1581153,22,0
41,1995,1973,1,48.87907,33762.35,.02371451,1611981,23,0
41,1996,1973,1,49.64779,34782.803,.0189796,1642584,24,0
42,1964,1980,0,49.97887,17411.274,.01197938,5942530,0,16
42,1965,1980,0,48.41686,18219.461,.01106806,5975801,0,15
42,1966,1980,0,46.85873,18994.101,.00967223,6009077,0,14
42,1967,1980,0,49.96896,19748.458,.01043744,6042348,0,13
42,1968,1980,0,52.19799,20541.388,.0121853,6075625,0,12
42,1969,1980,0,46.85015,21375.528,.01528356,6108960,0,11
42,1970,1980,0,58.12574,21811.791,.02030551,6139549,0,10
42,1971,1980,0,55.6337,22038.695,.02591814,6170150,0,9
42,1972,1980,0,57.46715,23307.928,.02815322,6177657,0,8
42,1973,1980,0,49.93908,24054.053,.02745665,6169497,0,7
42,1974,1980,0,51.94342,24072.143,.02822788,6163042,0,6
42,1975,1980,0,52.97304,24219.884,.03053929,6185316,0,5
42,1976,1980,0,54.40223,25021.319,.03202863,6181751,0,4
42,1977,1980,0,53.01504,25820.622,.03349835,6182177,0,3
42,1978,1980,0,50.42008,26694.397,.03395433,6176907,0,2
42,1979,1980,0,49.41055,26946.677,.03452052,6183585,0,1
42,1980,1980,1,41.89873,26581.85,.03499742,6185532,1,0
42,1981,1980,1,40.80751,26812.927,.03554862,6181293,2,0
42,1982,1980,1,42.96642,27028.451,.03227148,6175328,3,0
42,1983,1980,1,45.66816,27196.006,.03120599,6172168,4,0
42,1984,1980,1,44.91115,28254.855,.03092252,6161124,5,0
42,1985,1980,1,43.17255,29110.202,.03042172,6138200,6,0
42,1986,1980,1,39.13891,30080.157,.03108827,6143501,7,0
42,1987,1980,1,40.32071,30748.244,.02997139,6155153,8,0
42,1988,1980,1,37.39395,32033.012,.02885582,6170771,9,0
42,1989,1980,1,38.22409,33199.186,.02817955,6181747,10,0
42,1990,1980,1,37.74924,33357.936,.02910916,6197771,11,0
42,1991,1980,1,38.08835,33297.398,.03110077,6234206,12,0
42,1992,1980,1,36.50678,34099.351,.03224349,6264075,13,0
42,1993,1980,1,36.32836,34327.837,.03278439,6296080,14,0
42,1994,1980,1,30.35415,34634.697,.03336976,6315789,15,0
42,1995,1980,1,35.49025,35273.338,.03174177,6328690,16,0
42,1996,1980,1,33.10724,36060.586,.02924092,6337643,17,0
44,1964,1976,0,55.36608,18380.002,.0127796,455934.9,0,12
44,1965,1976,0,45.32948,19363.74,.01296427,460509.2,0,11
44,1966,1976,0,43.57858,20401.071,.01344367,465082.7,0,10
44,1967,1976,0,39.96621,21285.584,.01520616,469656.1,0,9
44,1968,1976,0,42.93347,22073.464,.01701005,474229.6,0,8
44,1969,1976,0,35.50452,22188.728,.01954523,478804,0,7
44,1970,1976,0,48.6089,22682.574,.02267254,485536,0,6
44,1971,1976,0,56.00636,22691.056,.02634964,492268,0,5
44,1972,1976,0,57.4815,23676.103,.02806922,499533,0,4
44,1973,1976,0,28.45438,23726.19,.0282028,501602,0,3
44,1974,1976,0,69.01405,23181.826,.03020222,493184,0,2
44,1975,1976,0,62.88452,23362.783,.03319793,493959,0,1
44,1976,1976,1,70.0143,24026.924,.03432063,495965,1,0
44,1977,1976,1,95.59944,24579.08,.0346208,499016,2,0
44,1978,1976,1,66.51307,25202.584,.03427775,500682,3,0
44,1979,1976,1,58.21753,25584.751,.03409014,500257,4,0
44,1980,1976,1,54.07957,26088.513,.0372183,496868,5,0
44,1981,1976,1,47.77193,26437.429,.0381625,498668,6,0
44,1982,1976,1,50.00786,26738.289,.0332553,499364,7,0
44,1983,1976,1,42.15683,27601.36,.03196089,500458,8,0
44,1984,1976,1,42.12187,29046.025,.03127025,503098,9,0
44,1985,1976,1,46.79505,29982.898,.0313116,506109,10,0
44,1986,1976,1,35.41676,31385.383,.03143801,510054,11,0
44,1987,1976,1,48.85404,32184.373,.03021737,515934,12,0
44,1988,1976,1,32.5462,33998.594,.02895493,519169,13,0
44,1989,1976,1,43.06563,35354.908,.02925826,521058,14,0
44,1990,1976,1,36.35902,34369.557,.03312486,523245,15,0
44,1991,1976,1,31.00548,33220.145,.03832663,525381,16,0
44,1992,1976,1,23.01367,33857.261,.04079361,526312,17,0
44,1993,1976,1,21.44235,34366.947,.04241435,527628,18,0
44,1994,1976,1,33.35849,34473.819,.04296545,528186,19,0
44,1995,1976,1,29.71199,35448.373,.0413884,528878,20,0
44,1996,1976,1,29.489,35627.859,.03936699,531035,21,0
45,1964,1969,0,33.25991,11960.564,.00615003,1246240,0,5
45,1965,1969,0,41.80338,12911.279,.00570858,1256107,0,4
45,1966,1969,0,31.65771,13933.944,.0052723,1265973,0,3
45,1967,1969,0,42.94368,14542.647,.00515347,1275839,0,2
45,1968,1969,0,42.63845,15372.798,.00626764,1285705,0,1
45,1969,1969,1,53.69594,16346.968,.0084969,1295571,1,0
45,1970,1969,1,48.68653,16988.182,.01178592,1325734,2,0
45,1971,1969,1,50.9438,17406.422,.01563086,1355897,3,0
45,1972,1969,1,49.11342,18570.744,.01901526,1385856,4,0
45,1973,1969,1,60.51414,19380.852,.02225758,1417023,5,0
45,1974,1969,1,52.5027,19477.774,.02560882,1452452,6,0
45,1975,1969,1,56.17335,19193.628,.02959417,1482381,7,0
45,1976,1969,1,41.67083,19990.636,.03004436,1503832,8,0
45,1977,1969,1,51.09486,20202.645,.0313194,1530021,9,0
45,1978,1969,1,51.82302,21004.845,.03222254,1558958,10,0
45,1979,1969,1,36.97046,21168.809,.0331346,1582950,11,0
45,1980,1969,1,38.28101,21001.306,.03498235,1608566,12,0
45,1981,1969,1,43.48167,21282.215,.03543714,1630695,13,0
45,1982,1969,1,50.24182,21152.104,.03064382,1647257,14,0
45,1983,1969,1,52.47124,21867.236,.02955684,1662906,15,0
45,1984,1969,1,47.40501,23124.878,.02712808,1681517,16,0
45,1985,1969,1,48.79815,23725.527,.02566176,1703738,17,0
45,1986,1969,1,44.4561,24611.401,.02696238,1720471,18,0
45,1987,1969,1,43.75733,25227.941,.02569127,1740497,19,0
45,1988,1969,1,37.20761,26208.998,.02246714,1759310,20,0
45,1989,1969,1,40.50443,26984.058,.02105848,1781313,21,0
45,1990,1969,1,40.23143,27254.151,.02196841,1805752,22,0
45,1991,1969,1,33.90178,26901.891,.02514962,1841350,23,0
45,1992,1969,1,35.96618,27577.363,.02709316,1865729,24,0
45,1993,1969,1,49.04053,27952.868,.02828105,1890553,25,0
45,1994,1969,1,38.68061,28712.861,.026865,1913704,26,0
45,1995,1969,1,40.60276,29332.612,.02491395,1936922,27,0
45,1996,1969,1,49.6673,29990.751,.02246324,1960492,28,0
46,1964,1985,0,18.18951,13290.95,.00835014,335263.7,0,21
